,Unnamed: 0,Flight.No,Airline,Flight.Type,Scheduled.Departure,Departure,Scheduled.Arrival,Arrival,Flight.Status,Justification,Airport.From,Airport.To,Longitude.To,Latitude.To,Longitude.From,Latitude.From,Departure.Delay,Arrival.Delay,Distance.In.Meters,Flight.No2,AirLine.Code,Departure_Date
68753,196877,AZU - 5182,AZUL,Domestic,2016-03-15 12:01:00,2016-03-15 11:55:00,2016-03-15 13:10:00,2016-03-15 12:50:00,Confirmed,ANTECIPATION,SBPA,SBSM,-53.7008735,-29.7079582,-51.1753811,-29.9934732,-6.0,-20.0,246077.635744428,5182,AZU,2016-03-15 12:01:00
68771,196895,AZU - 5182,AZUL,Domestic,2016-03-15 12:01:00,2016-03-20 11:50:00,2016-03-15 13:10:00,2016-03-20 12:50:00,Confirmed,ANTECIPATION,SBPA,SBSM,-53.7008735,-29.7079582,-51.1753811,-29.9934732,7189.0,7180.0,246077.635744428,5182,AZU,2016-03-15 12:01:00
68785,196909,AZU - 5183,AZUL,Domestic,2016-03-15 05:23:00,2016-03-15 05:21:00,2016-03-15 06:13:00,2016-03-15 06:06:00,Confirmed,ANTECIPATION,SBSM,SBPA,-51.1753811,-29.9934732,-53.7008735,-29.7079582,-2.0,-7.0,246077.635744428,5183,AZU,2016-03-15 05:23:00
68822,196946,AZU - 5187,AZUL,Domestic,2016-03-15 11:38:00,,2016-03-15 13:30:00,,Cancelled,AUTHORIZED (O),SBPA,SBGR,-46.478126,-23.4345529,-51.1753811,-29.9934732,,,863799.353021452,5187,AZU,2016-03-15 11:38:00
68826,196950,AZU - 5187,AZUL,Domestic,2016-03-15 11:38:00,2016-03-20 11:35:00,2016-03-15 13:30:00,2016-03-20 13:09:00,Confirmed,ANTECIPATION,SBPA,SBGR,-46.478126,-23.4345529,-51.1753811,-29.9934732,7197.0,7179.0,863799.353021452,5187,AZU,2016-03-15 11:38:00
68868,196992,AZU - 5190,AZUL,Domestic,2016-03-15 15:42:00,2016-03-15 15:32:00,2016-03-15 17:05:00,2016-03-15 16:58:00,Confirmed,ANTECIPATION,SBCF,SBGR,-46.478126,-23.4345529,-43.965396,-19.634099,-10.0,-7.0,494770.269276836,5190,AZU,2016-03-15 15:42:00
68941,197065,AZU - 5220,AZUL,Domestic,2016-03-15 11:32:00,,2016-03-15 12:55:00,,Cancelled,AUTHORIZED (O),SBKP,SBUR,-47.9623702,-19.7660464,-47.1375685,-23.008205,,,369024.370633901,5220,AZU,2016-03-15 11:32:00
68952,197076,AZU - 5220,AZUL,Domestic,2016-03-15 11:32:00,2016-03-15 11:28:00,2016-03-15 12:55:00,2016-03-15 12:44:00,Confirmed,ANTECIPATION,SBKP,SBUR,-47.9623702,-19.7660464,-47.1375685,-23.008205,-4.0,-11.0,369024.370633901,5220,AZU,2016-03-15 11:32:00
68956,197080,AZU - 5221,AZUL,Domestic,2016-03-15 05:40:00,2016-03-15 05:27:00,2016-03-15 06:52:00,2016-03-15 06:35:00,Confirmed,ANTECIPATION,SBUR,SBKP,-47.1375685,-23.008205,-47.9623702,-19.7660464,-13.0,-17.0,369024.370633901,5221,AZU,2016-03-15 05:40:00
68984,197108,AZU - 5222,AZUL,Domestic,2016-03-15 20:47:00,2016-03-15 20:40:00,2016-03-15 22:10:00,2016-03-15 22:05:00,Confirmed,ANTECIPATION,SBKP,SBUR,-47.9623702,-19.7660464,-47.1375685,-23.008205,-7.0,-5.0,369024.370633901,5222,AZU,2016-03-15 20:47:00
68986,197110,AZU - 5222,AZUL,Domestic,2016-03-15 20:47:00,2016-03-15 20:47:00,2016-03-15 22:10:00,2016-03-15 22:10:00,Confirmed,,SBKP,SBUR,-47.9623702,-19.7660464,-47.1375685,-23.008205,0.0,0.0,369024.370633901,5222,AZU,2016-03-15 20:47:00
69017,197141,AZU - 5223,AZUL,Domestic,2016-03-15 14:00:00,2016-03-15 13:54:00,2016-03-15 15:20:00,2016-03-15 14:57:00,Confirmed,ANTECIPATION,SBUR,SBKP,-47.1375685,-23.008205,-47.9623702,-19.7660464,-6.0,-23.0,369024.370633901,5223,AZU,2016-03-15 14:00:00
69069,197193,AZU - 5256,AZUL,Domestic,2016-03-15 13:05:00,2016-03-15 13:05:00,2016-03-15 14:40:00,2016-03-15 14:40:00,Confirmed,,SBRF,SBTE,-42.8211703,-5.0635434,-34.9240154,-8.1259315,0.0,0.0,936587.005763464,5256,AZU,2016-03-15 13:05:00
69072,197196,AZU - 5256,AZUL,Domestic,2016-03-15 11:15:00,2016-03-15 11:15:00,2016-03-15 12:28:00,2016-03-15 12:28:00,Confirmed,,SBSV,SBRF,-34.9240154,-8.1259315,-38.3312411,-12.9110977,0.0,0.0,647427.651165694,5256,AZU,2016-03-15 11:15:00
69133,197257,AZU - 5718,AZUL,Domestic,2016-03-15 21:12:00,2016-03-20 21:08:00,2016-03-15 22:51:00,2016-03-20 22:45:00,Confirmed,ANTECIPATION,SBCF,SBUL,-48.2308653,-18.888969,-43.965396,-19.634099,7196.0,7194.0,455921.085046669,5718,AZU,2016-03-15 21:12:00
69142,197266,AZU - 5718,AZUL,Domestic,2016-03-15 21:12:00,2016-03-15 21:01:00,2016-03-15 22:51:00,2016-03-15 22:51:00,Confirmed,ANTECIPATION,SBCF,SBUL,-48.2308653,-18.888969,-43.965396,-19.634099,-11.0,0.0,455921.085046669,5718,AZU,2016-03-15 21:12:00
69178,197302,AZU - 5719,AZUL,Domestic,2016-03-15 06:50:00,2016-03-15 06:46:00,2016-03-15 08:09:00,2016-03-15 08:07:00,Confirmed,ANTECIPATION,SBUL,SBCF,-43.965396,-19.634099,-48.2308653,-18.888969,-4.0,-2.0,455921.085046669,5719,AZU,2016-03-15 06:50:00
69203,197327,AZU - 5720,AZUL,Domestic,2016-03-15 18:34:00,2016-03-15 18:26:00,2016-03-15 19:55:00,2016-03-15 19:39:00,Confirmed,ANTECIPATION,SBCF,SBMK,-43.8200869,-16.7046172,-43.965396,-19.634099,-8.0,-16.0,324606.621515869,5720,AZU,2016-03-15 18:34:00
69228,197352,AZU - 5721,AZUL,Domestic,2016-03-15 20:25:00,2016-03-15 20:08:00,2016-03-15 21:46:00,2016-03-15 21:11:00,Confirmed,ANTECIPATION,SBMK,SBCF,-43.965396,-19.634099,-43.8200869,-16.7046172,-17.0,-35.0,324606.621515869,5721,AZU,2016-03-15 20:25:00
69239,197363,AZU - 5722,AZUL,Domestic,2016-03-15 07:52:00,2016-03-15 07:51:00,2016-03-15 08:58:00,2016-03-15 08:47:00,Confirmed,ANTECIPATION,SBCF,SBGV,-41.9854826,-18.8975955,-43.965396,-19.634099,-1.0,-11.0,223530.621841183,5722,AZU,2016-03-15 07:52:00
69266,197390,AZU - 5723,AZUL,Domestic,2016-03-15 09:40:00,2016-03-15 09:33:00,2016-03-15 10:44:00,2016-03-15 10:19:00,Confirmed,ANTECIPATION,SBGV,SBCF,-43.965396,-19.634099,-41.9854826,-18.8975955,-7.0,-25.0,223530.621841183,5723,AZU,2016-03-15 09:40:00
69281,197405,AZU - 5723,AZUL,Domestic,2016-03-15 09:40:00,2016-03-20 09:31:00,2016-03-15 10:44:00,2016-03-20 10:28:00,Confirmed,ANTECIPATION,SBGV,SBCF,-43.965396,-19.634099,-41.9854826,-18.8975955,7191.0,7184.0,223530.621841183,5723,AZU,2016-03-15 09:40:00
69307,197431,AZU - 5725,AZUL,Domestic,2016-03-15 17:00:00,2016-03-20 16:51:00,2016-03-15 18:01:00,2016-03-20 17:41:00,Confirmed,ANTECIPATION,SBGV,SBCF,-43.965396,-19.634099,-41.9854826,-18.8975955,7191.0,7180.0,223530.621841183,5725,AZU,2016-03-15 17:00:00
69313,197437,AZU - 5725,AZUL,Domestic,2016-03-15 17:00:00,2016-03-15 16:53:00,2016-03-15 18:01:00,2016-03-15 17:42:00,Confirmed,ANTECIPATION,SBGV,SBCF,-43.965396,-19.634099,-41.9854826,-18.8975955,-7.0,-19.0,223530.621841183,5725,AZU,2016-03-15 17:00:00
69332,197456,AZU - 5728,AZUL,Domestic,2016-03-15 06:41:00,2016-03-15 06:41:00,2016-03-15 07:57:00,2016-03-15 07:57:00,Confirmed,,SBCA,SBCT,-49.1724811,-25.5327132,-53.501918,-25.001815,0.0,0.0,440033.183044158,5728,AZU,2016-03-15 06:41:00
69361,197485,AZU - 5729,AZUL,Domestic,2016-03-15 18:05:00,2016-03-15 19:00:00,2016-03-15 19:20:00,2016-03-15 20:19:00,Confirmed,AIRPLANE FAULT,SBCA,SBCT,-49.1724811,-25.5327132,-53.501918,-25.001815,55.0,59.0,440033.183044158,5729,AZU,2016-03-15 18:05:00
69363,197487,AZU - 5729,AZUL,Domestic,2016-03-15 18:05:00,2016-03-15 18:05:00,2016-03-15 19:20:00,2016-03-15 19:20:00,Confirmed,,SBCA,SBCT,-49.1724811,-25.5327132,-53.501918,-25.001815,0.0,0.0,440033.183044158,5729,AZU,2016-03-15 18:05:00
69403,197527,AZU - 5730,AZUL,Domestic,2016-03-15 09:40:00,2016-03-15 09:40:00,2016-03-15 11:00:00,2016-03-15 11:00:00,Confirmed,,SBCT,SBCA,-53.501918,-25.001815,-49.1724811,-25.5327132,0.0,0.0,440033.183044158,5730,AZU,2016-03-15 09:40:00
69407,197531,AZU - 5731,AZUL,Domestic,2016-03-15 21:10:00,2016-03-15 20:59:00,2016-03-15 22:43:00,2016-03-15 22:26:00,Confirmed,ANTECIPATION,SBCT,SBCA,-53.501918,-25.001815,-49.1724811,-25.5327132,-11.0,-17.0,440033.183044158,5731,AZU,2016-03-15 21:10:00
69419,197543,AZU - 5731,AZUL,Domestic,2016-03-15 21:10:00,2016-03-20 21:13:00,2016-03-15 22:43:00,2016-03-20 22:37:00,Confirmed,ANTECIPATION,SBCT,SBCA,-53.501918,-25.001815,-49.1724811,-25.5327132,7203.0,7194.0,440033.183044158,5731,AZU,2016-03-15 21:10:00
69516,197640,AZU - 5749,AZUL,Regional,2016-03-15 22:12:00,2016-03-15 22:12:00,2016-03-16 00:15:00,2016-03-16 00:15:00,Confirmed,,SBKP,SBCA,-53.501918,-25.001815,-47.1375685,-23.008205,0.0,0.0,684068.828168673,5749,AZU,2016-03-15 22:12:00
69533,197657,AZU - 5750,AZUL,Domestic,2016-03-15 05:50:00,2016-03-15 05:35:00,2016-03-15 07:51:00,2016-03-15 07:33:00,Confirmed,ANTECIPATION,SBCA,SBKP,-47.1375685,-23.008205,-53.501918,-25.001815,-15.0,-18.0,684068.828168673,5750,AZU,2016-03-15 05:50:00
69560,197684,AZU - 5751,AZUL,Domestic,2016-03-15 04:20:00,2016-03-15 04:08:00,2016-03-15 06:25:00,2016-03-15 06:06:00,Confirmed,ANTECIPATION,SSDO,SBKP,-47.1375685,-23.008205,-54.9248825,-22.1971221,-12.0,-19.0,805614.066997513,5751,AZU,2016-03-15 04:20:00
69583,197707,AZU - 5752,AZUL,Domestic,2016-03-15 21:36:00,2016-03-15 21:29:00,2016-03-15 23:55:00,2016-03-15 23:40:00,Confirmed,ANTECIPATION,SBKP,SSDO,-54.9248825,-22.1971221,-47.1375685,-23.008205,-7.0,-15.0,805614.066997513,5752,AZU,2016-03-15 21:36:00
69590,197714,AZU - 5752,AZUL,Domestic,2016-03-15 21:36:00,2016-03-20 22:08:00,2016-03-15 23:55:00,2016-03-21 00:18:00,Confirmed,AIRPLANE FAULT,SBKP,SSDO,-54.9248825,-22.1971221,-47.1375685,-23.008205,7232.0,7223.0,805614.066997513,5752,AZU,2016-03-15 21:36:00
69624,197748,AZU - 5754,AZUL,Domestic,2016-03-15 05:52:00,2016-03-15 05:40:00,2016-03-15 07:23:00,2016-03-15 07:17:00,Confirmed,ANTECIPATION,SBMG,SBKP,-47.1375685,-23.008205,-52.0164842,-23.4766098,-12.0,-6.0,501963.139990425,5754,AZU,2016-03-15 05:52:00
69644,197768,AZU - 5755,AZUL,Domestic,2016-03-15 22:10:00,2016-03-15 22:05:00,2016-03-15 23:55:00,2016-03-15 23:38:00,Confirmed,ANTECIPATION,SBKP,SBMG,-52.0164842,-23.4766098,-47.1375685,-23.008205,-5.0,-17.0,501963.139990425,5755,AZU,2016-03-15 22:10:00
69650,197774,AZU - 5755,AZUL,Domestic,2016-03-15 22:10:00,2016-03-20 22:08:00,2016-03-15 23:55:00,2016-03-20 23:53:00,Confirmed,ANTECIPATION,SBKP,SBMG,-52.0164842,-23.4766098,-47.1375685,-23.008205,7198.0,7198.0,501963.139990425,5755,AZU,2016-03-15 22:10:00
69669,197793,AZU - 5756,AZUL,Domestic,2016-03-15 06:05:00,2016-03-15 05:58:00,2016-03-15 07:12:00,2016-03-15 07:00:00,Confirmed,ANTECIPATION,SBKP,SBCT,-49.1724811,-25.5327132,-47.1375685,-23.008205,-7.0,-12.0,347660.505950427,5756,AZU,2016-03-15 06:05:00
69702,197826,AZU - 5760,AZUL,Domestic,2016-03-15 20:56:00,2016-03-15 21:05:00,2016-03-15 22:50:00,2016-03-15 22:08:00,Confirmed,ANTECIPATION,SBCF,SBQV,-40.8630573,-14.8662434,-43.965396,-19.634099,9.0,-42.0,622250.938045404,5760,AZU,2016-03-15 20:56:00
69703,197827,AZU - 5760,AZUL,Domestic,2016-03-15 20:56:00,2016-03-20 20:50:00,2016-03-15 22:50:00,2016-03-20 22:36:00,Confirmed,ANTECIPATION,SBCF,SBQV,-40.8630573,-14.8662434,-43.965396,-19.634099,7194.0,7186.0,622250.938045404,5760,AZU,2016-03-15 20:56:00
69741,197865,AZU - 5761,AZUL,Domestic,2016-03-15 05:00:00,2016-03-15 04:58:00,2016-03-15 06:42:00,2016-03-15 06:34:00,Confirmed,ANTECIPATION,SBQV,SBCF,-43.965396,-19.634099,-40.8630573,-14.8662434,-2.0,-8.0,622250.938045404,5761,AZU,2016-03-15 05:00:00
69747,197871,AZU - 5762,AZUL,Domestic,2016-03-15 22:55:00,2016-03-20 22:46:00,2016-03-16 00:20:00,2016-03-21 00:19:00,Confirmed,ANTECIPATION,SBKP,SBLO,-51.1331599,-23.3320714,-47.1375685,-23.008205,7191.0,7199.0,410678.517389112,5762,AZU,2016-03-15 22:55:00
69752,197876,AZU - 5762,AZUL,Domestic,2016-03-15 22:55:00,2016-03-15 22:55:00,2016-03-16 00:20:00,2016-03-16 00:19:00,Confirmed,ANTECIPATION,SBKP,SBLO,-51.1331599,-23.3320714,-47.1375685,-23.008205,0.0,-1.0,410678.517389112,5762,AZU,2016-03-15 22:55:00
69793,197917,AZU - 5763,AZUL,Domestic,2016-03-15 06:02:00,2016-03-15 05:50:00,2016-03-15 07:32:00,2016-03-15 07:03:00,Confirmed,ANTECIPATION,SBLO,SBKP,-47.1375685,-23.008205,-51.1331599,-23.3320714,-12.0,-29.0,410678.517389112,5763,AZU,2016-03-15 06:02:00
69807,197931,AZU - 5766,AZUL,Regional,2016-03-15 12:00:00,,2016-03-15 13:19:00,,Cancelled,AUTHORIZED (O),SBBH,SBRJ,-43.1648755,-22.9111438,-43.9548899,-19.8498475,,,348710.965720978,5766,AZU,2016-03-15 12:00:00
69827,197951,AZU - 5767,AZUL,Regional,2016-03-15 13:52:00,,2016-03-15 15:13:00,,Cancelled,AUTHORIZED (O),SBRJ,SBBH,-43.9548899,-19.8498475,-43.1648755,-22.9111438,,,348710.965720978,5767,AZU,2016-03-15 13:52:00
69898,198022,AZU - 5781,AZUL,Domestic,2016-03-15 09:33:00,2016-03-15 09:25:00,2016-03-15 11:03:00,2016-03-15 10:47:00,Confirmed,ANTECIPATION,SBKP,SBBH,-43.9548899,-19.8498475,-47.1375685,-23.008205,-8.0,-16.0,480743.682258778,5781,AZU,2016-03-15 09:33:00
69929,198053,AZU - 5782,AZUL,Domestic,2016-03-15 10:15:00,,2016-03-15 11:50:00,,Cancelled,AUTHORIZED (O),SBBH,SBKP,-47.1375685,-23.008205,-43.9548899,-19.8498475,,,480743.682258778,5782,AZU,2016-03-15 10:15:00
69948,198072,AZU - 5783,AZUL,Domestic,2016-03-15 16:28:00,,2016-03-15 17:58:00,,Cancelled,AUTHORIZED (O),SBKP,SBBH,-43.9548899,-19.8498475,-47.1375685,-23.008205,,,480743.682258778,5783,AZU,2016-03-15 16:28:00
69969,198093,AZU - 5784,AZUL,Domestic,2016-03-15 17:55:00,2016-03-15 17:42:00,2016-03-15 19:27:00,2016-03-15 19:17:00,Confirmed,ANTECIPATION,SBBH,SBKP,-47.1375685,-23.008205,-43.9548899,-19.8498475,-13.0,-10.0,480743.682258778,5784,AZU,2016-03-15 17:55:00
69974,198098,AZU - 5784,AZUL,Domestic,2016-03-15 17:55:00,2016-03-20 17:52:00,2016-03-15 19:27:00,2016-03-20 19:25:00,Confirmed,ANTECIPATION,SBBH,SBKP,-47.1375685,-23.008205,-43.9548899,-19.8498475,7197.0,7198.0,480743.682258778,5784,AZU,2016-03-15 17:55:00
69984,198108,AZU - 5785,AZUL,Domestic,2016-03-15 20:15:00,2016-03-15 20:08:00,2016-03-15 21:45:00,2016-03-15 21:40:00,Confirmed,ANTECIPATION,SBKP,SBBH,-43.9548899,-19.8498475,-47.1375685,-23.008205,-7.0,-5.0,480743.682258778,5785,AZU,2016-03-15 20:15:00
69988,198112,AZU - 5785,AZUL,Domestic,2016-03-15 20:15:00,2016-03-15 20:15:00,2016-03-15 21:45:00,2016-03-15 21:45:00,Confirmed,,SBKP,SBBH,-43.9548899,-19.8498475,-47.1375685,-23.008205,0.0,0.0,480743.682258778,5785,AZU,2016-03-15 20:15:00
70025,198149,AZU - 5789,AZUL,Domestic,2016-03-15 20:20:00,2016-03-20 20:20:00,2016-03-15 21:10:00,2016-03-20 21:06:00,Confirmed,ANTECIPATION,SBCF,SBIP,-42.4876846,-19.4744301,-43.965396,-19.634099,7200.0,7196.0,156072.32976883,5789,AZU,2016-03-15 20:20:00
70027,198151,AZU - 5789,AZUL,Domestic,2016-03-15 20:20:00,2016-03-15 20:20:00,2016-03-15 21:10:00,2016-03-15 21:10:00,Confirmed,,SBCF,SBIP,-42.4876846,-19.4744301,-43.965396,-19.634099,0.0,0.0,156072.32976883,5789,AZU,2016-03-15 20:20:00
